feats,op,order,v_sep,tail_ir,flip_rate,half1_sep,half2_sep,range_corr,redundancy,max_component_sep,lift_over_components
VWAP%_from_high|SMA50|HC_Predict_Regime_norm,mean3,3,0.05069281382517324,-0.5647128071591435,0.359375,-0.05066281497792935,-0.05072190361644004,0.08127421134037893,0.32319089629306785,0.04430644487184435,0.006386368953328891
Realized_Vol_10d|mp_d4_b185_sym_trace|G_Cyclical_Price_Oscillator,mean3,3,0.053673075691970336,0.5647089310649149,0.34375,0.050681246869670876,0.05657424303480616,0.3557505067482642,0.488733570004058,0.04172626192978929,0.011946813762181048
mp_d4_b291_sym_frob|days_since_high|cv_20d_regime_low,mean3,3,0.051728641015437685,0.5646325209936736,0.375,0.06398819881590478,0.03984058496649989,0.1284335198881577,0.3198472948753511,0.04640976753061049,0.005318873484827194
mp_d4_b267_sym_trace|information_rate_of_change|G_Cyclical_Price_Oscillator,min3,3,0.052199172715173305,0.5646024799986111,0.3125,0.03803906070174205,0.06593019042516723,0.11625044686139896,0.40697946725179357,0.04647138352558932,0.005727789189583984
Realized_Vol_10d|Log_Return|G_Triple_High_Trend_Indicator,mean3,3,0.050331034152200055,0.5644715219870252,0.375,0.0446241895217691,0.05586494409686037,0.2510083658772971,0.48459065687944297,0.04172626192978929,0.008604772222410767
mp_d4_b477_skew_trace|percent_from_high|G_Logarithmic_Trend_Detector,mean3,3,0.05722894477128499,-0.564411812160854,0.328125,-0.06890005860407611,-0.04591150105463906,0.3242692742185875,0.371533555183919,0.03768819688218446,0.019540747889100533
mp_d4_b306_raw_top_left|percent_from_high|cv_20d_percentile,mean3,3,0.05622623856541983,-0.5643748225543765,0.34375,-0.052617780094864855,-0.059725349809594354,0.21636104023707298,0.37775870535031236,0.035908929236448624,0.020317309328971203
atr_percentage|mp_d4_b185_sym_trace|Log_Return,mean3,3,0.060224583109208904,0.5640656454033267,0.296875,0.045191856486337514,0.07480177256169024,0.3404822928099685,0.6563278040253436,0.049875357889666544,0.01034922521954236
ATR%|mp_d4_b185_sym_trace|Log_Return,mean3,3,0.060224583109208904,0.5640656454033267,0.296875,0.045191856486337514,0.07480177256169024,0.34048229865650664,0.6563278029163906,0.049875357889666544,0.01034922521954236
VWAP%_from_high|Perturbed_Kalman|HC_Predict_Regime_norm,mean3,3,0.05057619863594544,-0.5640044110664718,0.390625,-0.05080374184506209,-0.050355550675589895,0.07925112535265834,0.3221711563705211,0.04430644487184435,0.006269753764101091
VWAP%_from_high|Smoothed_Close|HC_Predict_Regime_norm,mean3,3,0.05057619863594544,-0.5640044110664718,0.390625,-0.05080374184506209,-0.050355550675589895,0.0792511254281491,0.3221711552339339,0.04430644487184435,0.006269753764101091
VWAP%_from_high|Kalman|HC_Predict_Regime_norm,mean3,3,0.05057619863594544,-0.5640044110664718,0.390625,-0.05080374184506209,-0.050355550675589895,0.0792511254281491,0.3221711552339339,0.04430644487184435,0.006269753764101091
VWAP%_from_high|Divergence|HC_Predict_Regime_norm,mean3,3,0.05057619863594544,-0.5640044110664718,0.390625,-0.05080374184506209,-0.050355550675589895,0.0792511256550174,0.3221711561076403,0.04430644487184435,0.006269753764101091
mp_d4_b267_sym_trace|mp_d4_b185_sym_trace|cv_20d_regime_low,mean3,3,0.052415974084247405,0.5639718011447288,0.328125,0.03950428399731274,0.06493640083521435,0.3173864171512602,0.6368821825892587,0.04647138352558932,0.005944590558658085
rapid_price_change_zscore|Price_Differential_Ratio_Autocorr_1d|trend_direction_10d,mean3,3,0.050858003737737516,0.5639302114588183,0.390625,0.05109471145807881,0.050628468978618675,0.1390267460503338,0.349305861940301,0.041747530178064124,0.009110473559673392
G_Price_Volume_Disparity_Index|momentum_strength_5d|Volume%_rolling_90,mean3,3,0.05124186668784676,0.5639235574311047,0.390625,0.05009796830904499,0.05235110147941211,0.3454656307673679,0.3871827637845058,0.0285666303928438,0.02267523629500296
VWAP%_from_high|mp_d4_b477_skew_trace|Dynamic_RSI,mean3,3,0.06103407102882555,-0.5638664002119957,0.40625,-0.06095000906235921,-0.061115585662974724,0.307421470175268,0.3790155010660071,0.04430644487184435,0.0167276261569812
Realized_Vol_10d|Price_Differential_Ratio_Autocorr_1d|Volume%_rolling_90,mean3,3,0.0512578390556187,0.5638605926086936,0.375,0.050681999871877825,0.05181622856712499,0.43422423221539774,0.3051678705356566,0.04172626192978929,0.009531577125829409
mp_d4_b477_skew_trace|Rolling_Mean_28|noise_PinkNoise,mean3,3,0.050833443880580934,-0.5638461084181108,0.34375,-0.04455559955332239,-0.05692105050095286,0.23718780475402898,0.38380883441474145,0.03768819688218446,0.013145246998396476
mp_d4_b291_sym_frob|hammer_pattern|gap_in_atr_terms,min3,3,0.05329599529476548,0.5638133165305358,0.390625,0.040202733403614924,0.06599249167406299,0.06256630093097106,0.37361079223517774,0.04640976753061049,0.006886227764154991
Realized_Vol_21d|gap_percentage|Volume%_rolling_90,mean3,3,0.05033055891801751,0.5636941147800076,0.34375,0.03836217679261351,0.06193626279719715,0.4140980610588535,0.3138270528566161,0.033521575808178314,0.016808983109839193
mp_d5_b169_sym_top_left|gap_in_atr_terms|stress_v7,mean3,3,0.05171122606668333,0.5636716405558085,0.328125,0.046181975552535885,0.05707292353494753,0.3896027770370851,0.5491291594468407,0.03157660750658001,0.020134618560103325
VWAP%_from_high|mp_d4_b306_raw_top_left|return_20d_abs,mean3,3,0.053624031457956016,-0.5636205052211097,0.375,-0.05374949963185875,-0.05350236534992912,0.23617752206997683,0.34815319517549703,0.04430644487184435,0.009317586586111669
mp_d4_b267_sym_trace|hammer_pattern|days_since_high,mean3,3,0.053795637905034534,0.5634194815481485,0.375,0.055954001053027926,0.051702679700919726,0.31858282622214157,0.661097653480757,0.04647138352558932,0.007324254379445214
atr_percentage|mp_d4_b185_sym_trace|rapid_price_change_5d,mean3,3,0.05734467806439362,0.5633769113419912,0.359375,0.05619755188298192,0.05845704284636858,0.3473677615882953,0.5901575060583013,0.049875357889666544,0.007469320174727075
ATR%|mp_d4_b185_sym_trace|rapid_price_change_5d,mean3,3,0.05734467806439362,0.5633769113419912,0.359375,0.05619755188298192,0.05845704284636858,0.34736776688575494,0.5901575520356672,0.049875357889666544,0.007469320174727075
ATR%|mp_d4_b185_sym_trace|return_5d,mean3,3,0.05734467806439362,0.5633769113419912,0.359375,0.05619755188298192,0.05845704284636858,0.34736776688575494,0.5901575520356672,0.049875357889666544,0.007469320174727075
atr_percentage|mp_d4_b185_sym_trace|return_5d,mean3,3,0.05734467806439362,0.5633769113419912,0.359375,0.05619755188298192,0.05845704284636858,0.3473677615882953,0.5901575060583013,0.049875357889666544,0.007469320174727075
percent_from_high|RSI_HC_Composite_norm|mp_d4_b364_skew_top_left,min3,3,0.05396839930947679,-0.5632192449760256,0.390625,-0.04635450282860022,-0.061351571654569226,0.22368361801369072,0.47605633247205426,0.03441714340348789,0.0195512559059889
VWAP%_from_high|High_Close_Ratio_norm|G_Price_Open_Ratio_Indicator,min3,3,0.052323690167392946,-0.5632130910655688,0.40625,-0.04595627296709245,-0.058498155331320696,0.21203421755797974,0.39306692834901963,0.04430644487184435,0.008017245295548599
VWAP%_from_high|HC_Ratio_norm|G_Price_Open_Ratio_Indicator,min3,3,0.052323690167392946,-0.5632130910655688,0.40625,-0.04595627296709245,-0.058498155331320696,0.21203421755797974,0.39306692834901963,0.04430644487184435,0.008017245295548599
VWAP%_from_high|pct_change_std_rolling|HC_Predict_Regime_norm,mean3,3,0.05057705527953558,-0.5629934896256679,0.390625,-0.05090122574878024,-0.050262708157843776,0.07907271925572872,0.3218714412429562,0.04430644487184435,0.006270610407691231
mp_d4_b477_skew_trace|Mean_Reversion_Z_Score_90_std_1|Complexity_Invariant_Distance,mean3,3,0.05219072571209078,-0.5629927743211647,0.375,-0.04710962248870552,-0.05711785611052501,0.3061427400740208,0.35657258207356585,0.03768819688218446,0.014502528829906325
Realized_Vol_10d|mp_d4_b185_sym_trace|stress_v7,mean3,3,0.053075474658755374,0.5629296635013572,0.390625,0.05753143512703025,0.048754543295579725,0.39886527713128767,0.662001300238272,0.04172626192978929,0.011349212728966086
mp_d4_b65_sym_frob|hammer_pattern|Price_Differential_Ratio_Autocorr_1d,mean3,3,0.059437316499247835,0.5628854703934708,0.359375,0.04485229800065493,0.07358036474030762,0.32341219530501564,0.6632771158293924,0.05337496034773076,0.006062356151517075
mp_d4_b267_sym_trace|stress_v7|gap_percentage,mean3,3,0.054715179710440175,0.5626390021639716,0.359375,0.045898663300116924,0.06326452895681424,0.3335297695358576,0.4574496778200801,0.04647138352558932,0.008243796184850855
mp_d4_b267_sym_trace|momentum_strength_continuous|stress_v7,mean3,3,0.05416444142091437,0.5625836591678737,0.328125,0.05267669561510985,0.05560710402048238,0.3240635175137919,0.5760194323419988,0.04647138352558932,0.007693057895325046
mp_d4_b267_sym_trace|rapid_price_change_zscore,sum,2,0.05170657810428505,0.562532773941069,0.390625,0.047187919815123186,0.0560883073543814,0.33318337035615986,0.6613833806612122,0.04647138352558932,0.005235194578695729
VWAP%_from_high|mp_d4_b306_raw_top_left|cv_50d_percentile,min3,3,0.05185207626334992,-0.5624682382287586,0.375,-0.03526328349905283,-0.06793817833781982,0.3070950825794398,0.3664913360702743,0.04430644487184435,0.007545631391505575
percent_from_high|Price_Differential_Ratio_InfoDecay_1d|mp_d4_b364_skew_top_left,mean3,3,0.054295328263994726,-0.5624322587284146,0.390625,-0.04191730585744019,-0.06629825908247186,0.27743061604215685,0.3884531360692607,0.03441714340348789,0.019878184860506833
VWAP%_from_high|mp_d4_b477_skew_trace|Complexity_Invariant_Distance,mean3,3,0.05877393395325687,-0.5623414316487805,0.375,-0.06218517976752916,-0.05546605922426558,0.3066705382484022,0.3843027713609988,0.04430644487184435,0.014467489081412523
mp_d4_b267_sym_trace|momentum_strength_continuous|G_Price_Volume_Disparity_Index,mean3,3,0.05504942209217411,0.5621803534882451,0.3125,0.05152490650562874,0.05846713417609689,0.25465471725029754,0.5384834653689332,0.04647138352558932,0.00857803856658479
mp_d4_b267_sym_trace|Realized_Vol_10d|Rolling_Mean_90,min3,3,0.0545948160484136,0.5621353831893217,0.359375,0.05336849013439683,0.05578398057109652,0.29692204150306,0.427768695736605,0.04647138352558932,0.008123432522824277
VWAP%_from_high|HC_Predict_Regime_norm|G_Price_Open_Ratio_Indicator,mean3,3,0.05079101820187087,-0.5620497762425728,0.390625,-0.04751039581978291,-0.05397222778450162,0.09077237132699102,0.4351009495055868,0.04430644487184435,0.00648457333002652
mp_d4_b306_raw_top_left|percent_from_high|cv_50d_percentile,min3,3,0.05189893452121038,-0.562012857306602,0.375,-0.03660911427100952,-0.06672542688504152,0.31072704429283415,0.3582969742339691,0.035908929236448624,0.015990005284761757
mp_d4_b185_sym_trace|hammer_pattern|days_since_high,mean3,3,0.05441428687704612,0.5619800527603863,0.359375,0.05310846901486185,0.055680534500982384,0.2949749803627926,0.6305792034954923,0.03986300471960146,0.01455128215744466
VWAP%_from_high|G_Adjusted_Close_Tracker|HC_Ratio_norm,mean3,3,0.05082746047672043,-0.5619363324380292,0.328125,-0.04692273731254327,-0.05461385869652859,0.11188169815393195,0.30934575589501434,0.04430644487184435,0.006521015604876085
VWAP%_from_high|G_Adjusted_Close_Tracker|High_Close_Ratio_norm,mean3,3,0.05082746047672043,-0.5619363324380292,0.328125,-0.04692273731254327,-0.05461385869652859,0.11188169815393195,0.30934575589501434,0.04430644487184435,0.006521015604876085
mp_d4_b477_skew_trace|maxima|time_between_extremes,mean3,3,0.050773838582028115,-0.5619026058965315,0.390625,-0.04111854038997083,-0.06013655198038671,0.28703139931020466,0.3604293598829465,0.03768819688218446,0.013085641699843657
information_rate_of_change|trading_signal_composite|mp_d4_b291_sym_top_left,mean3,3,0.05028170147680126,0.5618822013314918,0.390625,0.052870374287849284,0.04777147329639106,0.2756142102551855,0.46521076752820123,0.03655015770190881,0.013731543774892455
direction_flipper_count5|open_close_ratio|G_Price_Volume_Disparity_Index,mean3,3,0.05129243972616592,0.5618207123969193,0.34375,0.048440910979158605,0.054057558511142724,0.13902155156699939,0.5341624137195001,0.03088273841078055,0.020409701315385373
trend_consistency_5d|open_close_ratio|G_Price_Volume_Disparity_Index,mean3,3,0.05129243972616592,0.5618207123969193,0.34375,0.048440910979158605,0.054057558511142724,0.1390215518732825,0.5341624093755901,0.03088273841078055,0.020409701315385373
mp_d4_b185_sym_trace|Realized_Vol_21d|KC_LOWER%,min3,3,0.0517192799710253,0.5617975850070994,0.390625,0.04111489172144525,0.062002323122133246,0.19494100383169127,0.4883599273027942,0.03986300471960146,0.01185627525142384
Realized_Vol_10d|G_Volume_Trend_Analyzer|gap_in_atr_terms,min3,3,0.0516044623062841,0.5617172570497265,0.40625,0.06616491982710616,0.037485230770941486,0.20275034456556917,0.20939381958902722,0.04172626192978929,0.009878200376494811
open_close_ratio|trend_direction_10d|stress_v7,mean3,3,0.05067385490038305,0.5617047929349792,0.390625,0.04518557225716155,0.05599582594835541,0.1901622657799087,0.5868684454671431,0.030843236504039178,0.019830618396343872
mp_d4_b65_sym_frob|mp_d4_b291_sym_frob|days_since_high,mean3,3,0.058564021004575216,0.5616818623182555,0.34375,0.06052237459985338,0.05666501145763879,0.36558585792591314,0.6255690582902981,0.05337496034773076,0.005189060656844456
mp_d4_b267_sym_trace|hammer_pattern|gap_percentage,min3,3,0.05498326772735824,0.5616660271872876,0.296875,0.038249639298588704,0.0712098165067711,0.12580148860505339,0.4065256375296614,0.04647138352558932,0.008511884201768918
mp_d4_b291_sym_frob|G_Volume_Trend_Analyzer|gap_in_atr_terms,mean3,3,0.05472512712789815,0.5616307880009395,0.40625,0.04171446420824994,0.06734152753482976,0.3808621408084386,0.47579453445079906,0.04640976753061049,0.008315359597287658
mp_d4_b65_sym_frob|Price_Differential_Ratio_Autocorr_1d|G_Price_Gap_Analyzer,mean3,3,0.05938340533185272,0.5615787879314991,0.296875,0.050514602804314315,0.06798345626764753,0.2878758932192603,0.4568386281439211,0.05337496034773076,0.006008444984121959
mp_d4_b291_sym_frob|G_Complex_Price_Pattern_Indicator|stress_v7,mean3,3,0.05616688616707465,0.5615654136497213,0.390625,0.06103905543052141,0.051442358396459616,0.1908037882825487,0.5745314693311286,0.04640976753061049,0.009757118636464161
mp_d4_b477_skew_trace|G_Volume_Adjusted_Price_Indicator|price_position_100d,mean3,3,0.05062929813849543,-0.5615617273287127,0.390625,-0.04090199672540069,-0.06006183284210243,0.3110568988689619,0.3236245342719646,0.03768819688218446,0.012941101256310969
mp_d4_b291_sym_frob|Realized_Vol_10d|emd_features_IMF_1_Energy,min3,3,0.05478766453332878,0.5615138064139572,0.40625,0.05922039430303948,0.05048925990815478,0.1934577851009454,0.4237260553640076,0.04640976753061049,0.008377897002718286
mp_d5_b169_sym_top_left|Price_Differential_Ratio_Autocorr_1d|G_Price_Volume_Disparity_Index,mean3,3,0.05494858486064249,0.5614755021372141,0.34375,0.04577753043881713,0.06384172854241252,0.29796863053485406,0.5144144690456379,0.03157660750658001,0.023371977354062483
hammer_pattern|G_Price_Volume_Disparity_Index|G_Volume_Price_Impact_Indicator,mean3,3,0.050362339831220126,0.5613496347846934,0.328125,0.052820094132655905,0.047979062932858176,0.1269641222549505,0.41276575315168185,0.035384398153722414,0.014977941677497712
information_rate_of_change|mp_d5_b169_sym_top_left|Price_Differential_Ratio_Autocorr_1d,mean3,3,0.05375846887046316,0.5612597511045843,0.296875,0.03941332764301601,0.06766890884859374,0.2794513158136208,0.5360420819993924,0.03655015770190881,0.017208311168554348
mp_d4_b267_sym_trace|return_5d|G_Price_Volume_Disparity_Index,mean3,3,0.0540013744569174,0.5612371905172403,0.359375,0.052027814113904766,0.05591512994105086,0.2838996723745417,0.5718964688431494,0.04647138352558932,0.0075299909313280775
mp_d4_b267_sym_trace|rapid_price_change_5d|G_Price_Volume_Disparity_Index,mean3,3,0.0540013744569174,0.5612371905172403,0.359375,0.052027814113904766,0.05591512994105086,0.2838996723745417,0.5718964688431494,0.04647138352558932,0.0075299909313280775
Realized_Vol_10d|trend_consistency_5d|Price_Differential_Ratio_Autocorr_1d,mean3,3,0.05191516387812075,0.56123701717525,0.40625,0.06372491385795845,0.04046328510979327,0.2519374807052062,0.29677687506397044,0.04172626192978929,0.010188901948331462
Realized_Vol_10d|direction_flipper_count5|Price_Differential_Ratio_Autocorr_1d,mean3,3,0.05191516387812075,0.56123701717525,0.40625,0.06372491385795845,0.04046328510979327,0.251937480778068,0.29677687948065745,0.04172626192978929,0.010188901948331462
mp_d4_b477_skew_trace|Rolling_Mean_90|noise_PinkNoise,mean3,3,0.05083257036809585,-0.5612306837262053,0.40625,-0.04385478928762161,-0.05759890353704058,0.23267087232879913,0.38493327121064314,0.03768819688218446,0.013144373485911395
mp_d4_b477_skew_trace|Mean_Reversion_Z_Score_90_std_1|noise_PinkNoise,mean3,3,0.051517060480990334,-0.5612291489473218,0.40625,-0.04165320766959802,-0.06108200866173441,0.2861382484524158,0.3438110057102885,0.03768819688218446,0.013828863598805877
VWAP%_from_high|Significant_Indicators_Ensemble|G_Price_Open_Ratio_Indicator,min3,3,0.052209986298465495,-0.5610810910805755,0.375,-0.045346409857813935,-0.05886557557424882,0.22466370876190503,0.3852476862880683,0.04430644487184435,0.007903541426621148
atr_percentage|mp_d4_b185_sym_trace|gap_in_atr_terms,mean3,3,0.05977898155816788,0.5610479859782683,0.390625,0.05236893296913584,0.06696448322025957,0.32563547248449787,0.590858001266256,0.049875357889666544,0.009903623668501338
ATR%|mp_d4_b185_sym_trace|gap_in_atr_terms,mean3,3,0.05977898155816788,0.5610479859782683,0.390625,0.05236893296913584,0.06696448322025957,0.3256354793028125,0.5908580501693547,0.049875357889666544,0.009903623668501338
mp_d4_b291_sym_frob|hammer_pattern|G_Momentum_Confluence_Indicator,mean3,3,0.05315657214644421,0.5608934588814968,0.390625,0.043304557998250504,0.06271004041135933,0.18605734865054455,0.5960248400484248,0.04640976753061049,0.006746804615833719
mp_d4_b477_skew_trace|VWAP_std14,max,2,0.050249511873652654,-0.5608783537224248,0.40625,-0.04897072309946857,-0.051489549472861454,0.2021318837025123,0.30100364099895277,0.03768819688218446,0.012561314991468196
mp_d4_b477_skew_trace|percent_from_high|G_Volume_Adjusted_Price_Indicator,mean3,3,0.05727083137764673,-0.5608506083288296,0.375,-0.05908977148416739,-0.05550701066829336,0.3049700003622196,0.36576420347417177,0.03768819688218446,0.01958263449546227
mp_d4_b267_sym_trace|return_3d|G_Price_Volume_Disparity_Index,mean3,3,0.05157359102951752,0.560840410932486,0.34375,0.04650702461206957,0.05648662513128523,0.288403308958532,0.5921833566821386,0.04647138352558932,0.005102207503928202
VWAP%_from_high|G_Price_Open_Ratio_Indicator|G_Lagged_Price_Volume_Convergence,mean3,3,0.05302116477599186,-0.5608390579587432,0.40625,-0.06626806416410261,-0.040175686581460215,0.2866688625100142,0.36839080367456256,0.04430644487184435,0.00871471990414751
VWAP%_from_high|mp_d4_b477_skew_trace,sum,2,0.057398683208448376,-0.5608235304007256,0.390625,-0.05808042201092304,-0.05673760315756385,0.3762521268234272,0.47870057189624515,0.04430644487184435,0.013092238336604028
hammer_pattern|days_since_high|cv_20d_regime_low,mean3,3,0.05044998696898729,0.5607572673759225,0.40625,0.05550311219394373,0.0455499867508477,0.09129697748300318,0.33957260317699595,0.035384398153722414,0.015065588815264874
VWAP%_from_high|mp_d4_b364_skew_top_left|std_14,mean3,3,0.05452240055078255,-0.5607448819914896,0.40625,-0.05372290864156649,-0.05529766543244662,0.24035130109080405,0.3957442710504668,0.04430644487184435,0.010215955678938203
ATR%|mp_d4_b185_sym_trace|distance_from_sma_10d,mean3,3,0.055402153705784066,0.5606644284140417,0.34375,0.051700765126448736,0.05899137899483651,0.34834850526859823,0.5854593120808045,0.049875357889666544,0.005526795816117522
atr_percentage|mp_d4_b185_sym_trace|distance_from_sma_10d,mean3,3,0.055402153705784066,0.5606644284140417,0.34375,0.051700765126448736,0.05899137899483651,0.3483484998834932,0.5854592660060296,0.049875357889666544,0.005526795816117522
mp_d4_b291_sym_frob|information_rate_of_change|G_Complex_Price_Pattern_Indicator,mean3,3,0.05356462483997176,0.560658008993218,0.40625,0.051013823706561726,0.0560381289693391,0.11616225608658598,0.4615798688854153,0.04640976753061049,0.007154857309361266
mp_d4_b477_skew_trace|Price_Differential_Ratio_InfoDecay_1d|Dynamic_RSI,mean3,3,0.053528199234233666,-0.5604575466100642,0.40625,-0.034433934793968154,-0.07204384960055175,0.2724765241569735,0.3885035339927393,0.03768819688218446,0.015840002352049208
mp_d4_b477_skew_trace|Price_Differential_Ratio_InfoDecay_1d|alpha_IWM,mean3,3,0.052461561369115735,-0.5604062021694634,0.375,-0.03606395046966001,-0.06836227496858796,0.33530855341297305,0.34682333814744354,0.03768819688218446,0.014773364486931277
mp_d4_b267_sym_trace|Realized_Vol_10d|minima,min3,3,0.05457692684420555,0.5603420717681171,0.359375,0.053783484074159296,0.055346325893947376,0.29648752850011534,0.4281066713430061,0.04647138352558932,0.00810554331861623
mp_d4_b267_sym_trace|Realized_Vol_21d|G_Price_Volume_Disparity_Index,mean3,3,0.05309089595933728,0.5602876068209839,0.390625,0.050051151296233026,0.05603852714780201,0.29578416515513584,0.5797992538280531,0.04647138352558932,0.006619512433747962
Realized_Vol_10d|Log_Return|G_Cyclical_Price_Oscillator,mean3,3,0.05054793240186131,0.5602308337252528,0.375,0.04121104079736485,0.05960188789713062,0.26810805362992907,0.4968955072829269,0.04172626192978929,0.008821670472072024
VWAP%_from_high|Parabolic_SAR|Significant_Indicators_Ensemble,mean3,3,0.05001603165780528,-0.5602205496670005,0.328125,-0.04826415621991069,-0.0517148199612182,0.06963557580123673,0.30631329854573597,0.04430644487184435,0.005709586785960931
VWAP%_from_high|G_Price_Open_Ratio_Indicator|Volume_Spectral_Splatter,mean3,3,0.05306846277042417,-0.5601357979731166,0.40625,-0.053218830033122,-0.052922652091444464,0.2639748659874073,0.23741364514625846,0.04430644487184435,0.008762017898579826
mp_d4_b291_sym_frob|G_Log_Scaled_Price_Ratio|days_since_high,mean3,3,0.051566921076698746,0.560087511477439,0.40625,0.05953469742109237,0.043840592500317056,0.36216851085582996,0.5132783890515269,0.04640976753061049,0.005157153546088256
mp_d4_b477_skew_trace|percent_from_high|Rolling_Std_90,mean3,3,0.05820469626901509,-0.560040173455816,0.390625,-0.06484681592372929,-0.05176385296747405,0.30986349345035546,0.34998092329585034,0.03768819688218446,0.02051649938683063
mp_d4_b477_skew_trace|maxima|noise_PinkNoise,mean3,3,0.050130787670677066,-0.5600144887181466,0.34375,-0.04275700366452869,-0.05728112367663914,0.23165959017844398,0.38297892293926855,0.03768819688218446,0.012442590788492608
mp_d4_b477_skew_trace|percent_from_high|14ma%_count,mean3,3,0.058888929514615794,-0.5597779689695452,0.390625,-0.06758133297654424,-0.05045993221820034,0.31078952386150754,0.31641526146430815,0.03768819688218446,0.021200732632431336
Realized_Vol_10d|hammer_pattern|return_3d,min3,3,0.05009556285443593,0.5597104740217357,0.390625,0.05450249387992616,0.045822175193354485,0.19279365242109647,0.5208391081567131,0.04172626192978929,0.00836930092464664
VWAP%_from_high|minima|cv_20d_percentile,mean3,3,0.055979052427407396,-0.5596982501978341,0.375,-0.0728330883317399,-0.039635744883812225,0.031159451066740344,0.19598570569748403,0.04430644487184435,0.011672607555563048
VWAP%_from_high|High_Close_Ratio_norm|Rolling_Mean_151,mean3,3,0.0502052248058656,-0.559639936334425,0.328125,-0.04521307307736984,-0.05504609920925545,0.12099808360893619,0.31151949182009425,0.04430644487184435,0.005898779934021256
VWAP%_from_high|HC_Ratio_norm|Rolling_Mean_151,mean3,3,0.0502052248058656,-0.559639936334425,0.328125,-0.04521307307736984,-0.05504609920925545,0.12099808360893619,0.31151949182009425,0.04430644487184435,0.005898779934021256
Log_Return|hammer_pattern|trading_signal_composite,mean3,3,0.05078984400399736,0.5596200190020504,0.390625,0.04199258990856354,0.0593205146419938,0.26099319123554954,0.6849235805057157,0.03817832897997737,0.012611515024019991
mp_d4_b267_sym_trace|Realized_Vol_10d|SMA50,min3,3,0.05471857591420946,0.5595764891916968,0.359375,0.05355830739584253,0.055843684780504665,0.2934730692380104,0.4255096805795533,0.04647138352558932,0.008247192388620136
mp_d4_b306_raw_top_left|percent_from_high|G_Lagged_Price_Volume_Convergence,min3,3,0.051468596318293,-0.5595740861641043,0.328125,-0.043412773169577965,-0.05928030361401668,0.30006789813645457,0.36497052465480095,0.035908929236448624,0.015559667081844378
Price_Differential_Ratio_Autocorr_1d|trend_direction_10d|stress_v7,mean3,3,0.05082044678964646,0.5595109042920852,0.390625,0.05338505885352147,0.048333550242858576,0.14816845309017948,0.44548897775559526,0.030342899979107062,0.020477546810539395
mp_d4_b267_sym_trace|gap_in_atr_terms|G_Volume_Price_Impact_Indicator,mean3,3,0.056488034489245616,0.5594880177788044,0.359375,0.040647790280448265,0.07184827129777635,0.28640667255961827,0.4534065553331014,0.04647138352558932,0.010016650963656296
mp_d4_b291_sym_frob|G_Volume_Trend_Analyzer|gap_percentage,mean3,3,0.054015508675491146,0.5594121971241617,0.40625,0.040827014550014695,0.06680435146383193,0.38674027450500453,0.4757814969482046,0.04640976753061049,0.007605741144880655
mp_d4_b267_sym_trace|Realized_Vol_10d|Rolling_Mean_151,min3,3,0.05426644136779584,0.5594092586207318,0.390625,0.0529026524379194,0.0555889033604033,0.29932889512776156,0.42832143541169637,0.04647138352558932,0.007795057842206521
hammer_pattern|G_Volume_Price_Impact_Indicator|momentum_strength_5d,mean3,3,0.05075462939009822,0.5593557251970348,0.390625,0.04932694084748628,0.052139054643540086,0.1613976558634153,0.500477265411737,0.035384398153722414,0.015370231236375806
mp_d4_b477_skew_trace|G_Advanced_Trend_Synthesizer|Mean_Reversion_Z_Score_28_std_1,mean3,3,0.0507493698082395,-0.5592000851957795,0.328125,-0.044037440746026724,-0.057257907080688245,0.27901304994807535,0.36927448814395647,0.03768819688218446,0.013061172926055041
VWAP%_from_high|Price_Differential_Ratio_InfoDecay_1d|HC_Predict_Regime_norm,mean3,3,0.05124374622750765,-0.5591994416287022,0.359375,-0.038191759967152655,-0.06390021775270038,0.07025071160929701,0.29019633979910464,0.04430644487184435,0.006937301355663304
mp_d4_b477_skew_trace|percent_from_high|Significant_Indicators_Ensemble,min3,3,0.05240322337782113,-0.5591390599622234,0.390625,-0.047487779319401166,-0.05716971458598594,0.24102959972248383,0.4625083403607746,0.03768819688218446,0.01471502649563667
VWAP%_from_high|mp_d4_b364_skew_top_left|Log_Divergence,mean3,3,0.05253286040845516,-0.5589999494791741,0.34375,-0.05415535149856514,-0.05095953571501518,0.24645783815845718,0.39782701320606656,0.04430644487184435,0.008226415536610812
VWAP%_from_high|mp_d4_b477_skew_trace|CID_Mean,mean3,3,0.05733249100864006,-0.5588185522169505,0.390625,-0.05991893028954414,-0.05482442867564216,0.3139708000227201,0.39977234638264336,0.04430644487184435,0.013026046136795713
VWAP%_from_high|mp_d4_b306_raw_top_left|RSI_HC_Composite_norm,mean3,3,0.05376966964395657,-0.5587551125211163,0.296875,-0.031294177123106476,-0.07556408663387182,0.10426108485904352,0.5677711495043786,0.04430644487184435,0.00946322477211222
mp_d4_b267_sym_trace|Realized_Vol_10d|atr_14,min3,3,0.054422302077960304,0.5587021800259101,0.359375,0.053909894832462876,0.05491918183116994,0.2973363278506728,0.4332516384787369,0.04647138352558932,0.007950918552370984
mp_d4_b477_skew_trace|percent_from_high|emd_features_IMF_2_Energy,mean3,3,0.058720313004064655,-0.5586903295806447,0.375,-0.06446422911053845,-0.05315045496142339,0.30597846854128147,0.35458079938324644,0.03768819688218446,0.021032116121880197
